Местное время,meteostation,T,Po,Ff,W1,Тип выезда
2013-03-26,Березники,-6.942857142857143,737.4857142857143,4.714285714285714,Снег или дождь со снегом.,Пожар 
2013-03-26,Кудымкар,-6.585714285714286,735.8714285714286,3.2857142857142856,Ливень (ливни).,Пожар 
2013-03-26,Пермь,-6.3,735.6857142857143,3.571428571428572,Ливень (ливни).,Пожар 
2013-03-27,Ножовка,-6.675,738.475,3.0,Снег или дождь со снегом.,Пожар 
2013-03-27,Пермь,-5.2375,734.8125,1.5,Ливень (ливни).,Пожар 
2013-03-28,Березники,-4.9,741.2875,2.25,Ливень (ливни).,Пожар 
2013-03-28,Верещагино,-6.3375,737.0125,1.5,Снег или дождь со снегом.,Пожар 
2013-03-28,Кунгур,-7.7,745.3,2.0,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2013-03-28,Лысьва,-4.875,737.75,2.625,Снег или дождь со снегом.,Пожар 
2013-03-28,Пермь,-4.85,742.6999999999999,2.25,Ливень (ливни).,Пожар 
2013-03-29,Бисер,-8.5625,717.2125,2.25,Ливень (ливни).,Пожар 
2013-03-29,Верещагино,-8.0875,740.7375000000001,1.75,Снег или дождь со снегом.,Пожар 
2013-03-29,Кунгур,-10.9,747.1,2.0,Ливень (ливни).,Пожар 
2013-03-29,Лысьва,-6.6125,739.9375,2.25,Ливень (ливни).,Пожар 
2013-03-29,Пермь,-6.6375,745.6,1.75,Ливень (ливни).,Пожар 
2013-03-30,Кудымкар,-9.1125,750.2375,0.5,Ливень (ливни).,Пожар 
2013-03-30,Пермь,-7.2875,752.2,1.875,Ливень (ливни).,Пожар 
2013-03-30,Чернушка,-9.9,755.825,2.0,0,Пожар 
2013-03-31,Березники,-4.3125,753.1125,3.375,Песчаная или пыльная буря или снежная низовая метель.,Пожар 
2013-03-31,Лысьва,-4.6625,750.2625,2.875,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Пожар 
2013-03-31,Оса,-7.5125,762.525,2.625,Снег или дождь со снегом.,Пожар 
2013-03-31,Пермь,-3.8,754.95,2.875,0,Пожар 
2013-04-01,Кунгур,-2.6,752.8,5.0,Ливень (ливни).,Пожар 
2013-04-01,Пермь,-1.6125,751.9375,2.125,Ливень (ливни).,Пожар 
2013-04-02,Добрянка,0.3500000000000001,752.0,3.5,Снег или дождь со снегом.,Пожар 
2013-04-02,Кудымкар,0.0249999999999999,747.6125,3.375,Дождь.,Пожар 
2013-04-02,Пермь,1.1,750.8,3.75,Ливень (ливни).,Пожар 
2013-04-03,Березники,2.8375,745.0625,4.5,Дождь.,Пожар 
2013-04-03,Добрянка,3.4375,748.45,2.875,Дождь.,Пожар 
2013-04-03,Ножовка,5.35,752.1625,3.5,Дождь.,Пожар 
2013-04-03,Пермь,5.0125,747.5375,3.125,Ливень (ливни).,Пожар 
2013-04-04,Пермь,1.95,752.5875,2.0,Дождь.,Пожар 
2013-04-04,Чермоз,-0.6,755.1,2.0,Ливень (ливни).,Пожар 
2013-04-05,Лысьва,0.075,749.25,1.0,0,Пожар 
2013-04-05,Пермь,0.8749999999999999,754.075,1.5,0,Пожар 
2013-04-06,Березники,6.342857142857143,741.5,4.428571428571429,0,Пожар 
2013-04-06,Верещагино,6.4375,736.6,3.625,Дождь.,Пожар 
2013-04-06,Добрянка,6.785714285714286,744.5,3.2857142857142856,0,Пожар 
2013-04-06,Кунгур,4.5,748.1,1.0,0,Пожар 
2013-04-06,Лысьва,8.475,738.6625,4.0,0,Пожар 
2013-04-06,Пермь,7.5875,742.7375,4.625,0,Пожар 
2013-04-07,Кудымкар,4.3875,735.5,2.25,Дождь.,Пожар 
2013-04-08,Верещагино,-0.05,733.0125,2.25,Снег или дождь со снегом.,Пожар 
2013-04-08,Оханск,0.9875,738.0625,3.375,Ливень (ливни).,Пожар 
2013-04-08,Пермь,1.4125,737.7375,2.375,Дождь.,Пожар 
2013-04-09,Березники,-0.7625000000000001,740.5875,2.25,Ливень (ливни).,Пожар 
2013-04-09,Лысьва,0.4875,736.5875,2.0,Снег или дождь со снегом.,Пожар 
2013-04-10,Губаха,0.725,739.825,0.75,0,Пожар 
2013-04-10,Кунгур,-3.1,750.9,0.0,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Пожар 
2013-04-10,Пермь,1.1,750.5875,1.625,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Пожар 
2013-04-11,Верещагино,-0.725,746.9,4.5,Снег или дождь со снегом.,Пожар 
2013-04-11,Кудымкар,-2.075,753.0125,3.75,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2013-04-11,Лысьва,-0.7625000000000001,747.875,2.625,Ливень (ливни).,Пожар 
2013-04-11,Пермь,-0.4125,752.125,4.125,Ливень (ливни).,Пожар 
2013-04-11,Чердынь,-2.1125,752.6375,2.375,0,Пожар 
2013-04-12,Верещагино,-1.0625,746.8125,2.0,Снег или дождь со снегом.,Пожар 
2013-04-12,Кунгур,-1.9,751.8,3.0,Снег или дождь со снегом.,Пожар 
2013-04-12,Оса,0.7,757.675,2.875,Снег или дождь со снегом.,Пожар 
2013-04-12,Пермь,0.0999999999999999,751.475,2.75,Снег или дождь со снегом.,Пожар 
2013-04-13,Березники,0.3749999999999999,754.3,2.75,0,Пожар 
2013-04-13,Пермь,-0.4875,753.575,2.875,0,Пожар 
2013-04-14,Березники,1.0750000000000002,756.575,2.375,0,Пожар 
2013-04-14,Верещагино,0.7,750.6,0.625,0,Пожар 
2013-04-14,Кунгур,-1.4,757.2,2.0,0,Пожар 
2013-04-14,Пермь,0.7749999999999999,755.8000000000001,2.875,0,Пожар 
2013-04-15,Березники,2.25,756.525,1.25,0,Пожар 
2013-04-15,Верещагино,1.5125,752.025,0.5,0,Пожар 
2013-04-15,Добрянка,0.6749999999999999,758.65,1.5,0,Пожар 
2013-04-15,Пермь,0.975,757.125,1.25,0,Пожар 
2013-04-16,Кудымкар,5.6,750.25,2.375,Дождь.,Пожар 
2013-04-16,Кунгур,-1.7,758.2,0.0,0,Пожар 
2013-04-16,Оса,3.925,760.4625,2.5,0,Пожар 
2013-04-16,Пермь,4.45,752.65,2.75,Дождь.,Пожар 
2013-04-16,Чернушка,1.7625000000000002,756.8125,2.625,0,Пожар 
2013-04-17,Пермь,5.0125,748.1625,2.25,Дождь.,Пожар 
2013-04-17,Чермоз,4.1,751.6,3.0,Дождь.,Пожар 
2013-04-17,Чернушка,4.2,750.925,2.125,Дождь.,Пожар 
2013-04-18,Кудымкар,6.125,745.2125,2.875,0,Пожар 
2013-04-18,Кунгур,1.0,752.3,0.0,0,Пожар 
2013-04-18,Пермь,5.1000000000000005,747.75,2.625,Ливень (ливни).,Пожар 
2013-04-19,Бисер,4.5375,717.5875,2.875,Ливень (ливни).,Пожар 
2013-04-19,Кунгур,1.5,747.1,1.0,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2013-04-19,Оса,8.0875,752.025,1.875,0,Пожар 
2013-04-19,Пермь,7.7625,744.4375,2.125,Ливень (ливни).,Пожар 
2013-04-20,Верещагино,11.2625,736.375,3.375,0,Пожар 
2013-04-20,Кунгур,8.1,743.9,3.0,0,Пожар 
2013-04-20,Лысьва,10.8,735.9375,3.5,0,Пожар 
2013-04-20,Пермь,11.7,741.2,3.125,Дождь.,Пожар 
2013-04-21,Березники,7.5375,740.625,1.75,0,Пожар 
2013-04-21,Губаха,7.35,731.575,1.5,0,Пожар 
2013-04-21,Кунгур,5.0,744.8,0.0,0,Пожар 
2013-04-21,Лысьва,10.4375,736.925,2.125,0,Пожар 
2013-04-21,Пермь,10.475,741.9125,1.75,Дождь.,Пожар 
2013-04-21,Чердынь,6.8375,737.3625,4.0,0,Пожар 
2013-04-22,Добрянка,4.625,744.35,1.25,Дождь.,Пожар 
2013-04-22,Кунгур,5.7,743.0,0.0,0,Пожар 
2013-04-22,Лысьва,5.925,737.1875,1.375,Ливень (ливни).,Пожар 
2013-04-22,Оса,5.6625,748.9125,2.375,Ливень (ливни).,Пожар 
2013-04-22,Пермь,4.7375,742.65,1.875,Ливень (ливни).,Пожар 
2013-04-23,Березники,1.4375,747.0125,2.375,0,Пожар 
2013-04-23,Пермь,3.05,746.4375,3.625,0,Пожар 
2013-04-24,Бисер,1.1375,719.025,2.625,0,Пожар 
2013-04-24,Верещагино,3.8625,740.5125,1.25,0,Пожар 
2013-04-24,Лысьва,3.5,740.1625,1.375,0,Пожар 
2013-04-24,Пермь,3.225,745.4,2.375,0,Пожар 
2013-04-25,Березники,5.775,742.2,3.0,0,Пожар 
2013-04-25,Кудымкар,5.2625,740.5875,3.375,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2013-04-25,Лысьва,5.775,737.65,3.25,Дождь.,Пожар 
2013-04-25,Пермь,5.3500000000000005,741.7375,3.875,Дождь.,Пожар 
2013-04-26,Кунгур,7.1,741.0,2.0,0,Пожар 
2013-04-26,Пермь,7.525,737.3625,2.375,Дождь.,Пожар 
2013-04-27,Пермь,5.8,732.475,2.5,Дождь.,Пожар 
2013-04-27,Чердынь,3.35,730.1750000000001,2.875,Дождь.,Пожар 
2013-04-28,Кунгур,5.0,734.7,2.0,0,Пожар 
2013-04-28,Лысьва,5.7375,728.625,3.75,0,Пожар 
2013-04-28,Пермь,6.15,734.35,2.5,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Пожар 
2013-04-29,Верещагино,7.5125,735.1625,2.5,0,Пожар 
2013-04-29,Кунгур,2.4,741.0,0.0,0,Пожар 
2013-04-29,Лысьва,6.325,734.025,2.5,0,Пожар 
2013-04-29,Пермь,6.825,739.6125,2.5,0,Пожар 
2013-04-30,Верещагино,6.85,743.525,2.75,0,Пожар 
2013-04-30,Кунгур,4.4,750.0,4.0,0,Пожар 
2013-04-30,Оса,7.1875,755.7,2.75,0,Пожар 
2013-04-30,Пермь,6.375,748.0875,2.875,0,Пожар 
2013-04-30,Чердынь,3.1375,743.2125,3.75,0,Пожар 
2013-04-30,Чермоз,2.2,752.1,4.0,0,Пожар 
2013-04-30,Чернушка,7.5875,751.4125,4.375,0,Пожар 
2013-05-01,Березники,4.414285714285714,741.0714285714286,3.2857142857142856,Ливень (ливни).,Пожар 
2013-05-01,Кунгур,7.5,745.5,6.0,Ливень (ливни).,Пожар 
2013-05-01,Пермь,6.975,742.875,3.75,Гроза (грозы) с осадками или без них.,Пожар 
2013-05-01,Чернушка,7.65,747.3625,4.625,Ливень (ливни).,Пожар 
2013-05-02,Верещагино,3.9375,740.8125,5.0,Ливень (ливни).,Пожар 
2013-05-02,Добрянка,5.2,746.4428571428572,1.8571428571428568,Ливень (ливни).,Пожар 
2013-05-02,Кунгур,5.8,747.4,2.0,0,Пожар 
2013-05-02,Ножовка,5.85,750.65,3.0,Ливень (ливни).,Пожар 
2013-05-02,Оханск,5.25,746.7375,4.625,Ливень (ливни).,Пожар 
2013-05-02,Пермь,5.8625,745.15,3.25,Ливень (ливни).,Пожар 
2013-05-02,Чернушка,6.9,749.2375,4.25,Ливень (ливни).,Пожар 
2013-05-03,Верещагино,8.6125,741.6125,2.75,Ливень (ливни).,Пожар 
2013-05-03,Кудымкар,7.6375,744.275,3.625,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Пожар 
2013-05-03,Лысьва,7.325,741.5,3.875,Дождь.,Пожар 
2013-05-03,Чердынь,5.3125,740.575,4.875,Ливень (ливни).,Пожар 
